"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2010","2010","TONNE","Tonnes","3","Thousands",,,275440,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2011","2011","TONNE","Tonnes","3","Thousands",,,278061,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2012","2012","TONNE","Tonnes","3","Thousands",,,275534,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2013","2013","TONNE","Tonnes","3","Thousands",,,278919,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2014","2014","TONNE","Tonnes","3","Thousands",,,281774,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2015","2015","TONNE","Tonnes","3","Thousands",,,275694,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2016","2016","TONNE","Tonnes","3","Thousands",,,281267,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2017","2017","TONNE","Tonnes","3","Thousands",,,293928,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2018","2018","TONNE","Tonnes","3","Thousands",,,298963,,
"JPN","Japan","T-CONT-SEA-TON","Maritime containers transport (weight)","2019","2019","TONNE","Tonnes","3","Thousands",,,300335,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,21877,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,25011,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,41678,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,29465,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,29242,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,30972,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,30038,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,26958,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,25743,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,25906,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,27520,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,28940,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,32693,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,33038,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,37701,"B","Break"
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,39494,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,35347,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,36705,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,37936,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,38081,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,39505,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,41038,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,42705,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,46120,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,44781,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,45059,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,43305,,
"SVK","Slovak Republic","T-GOODS-TOT-INLD","Total inland freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,39692,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,28184,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,29908,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,32470,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,37503,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,36164,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,31095,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,35335,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,32304,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,33075,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,36815,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,34674,,
"FRA","France","T-GOODS-PP-TOT","Pipelines transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,28342,,
